"","par","kid","rel","kidcohort","parcohort"
"13843","APCL312","APCL142",0.615384615384615,1,0
"13844","APCL312","APCL305",0.769230769230769,0,0
"13845","APCL312","APCL257",0.769230769230769,0,0
"13846","APCL312","APCL64",0.769230769230769,0,0
"13847","APCL312","APCL282",0.769230769230769,0,0
"13848","APCL312","APCL241",0.846153846153846,1,0
"13849","APCL312","APCL61",0.615384615384615,0,0
"13850","APCL312","APCL199",0.615384615384615,0,0
"13851","APCL312","APCL48",0.692307692307692,0,0
"13852","APCL312","APCL259",0.461538461538462,0,0
"13853","APCL312","APCL89",0.769230769230769,0,0
"13854","APCL312","APCL297",0.538461538461538,0,0
"13855","APCL312","APCL135",0.846153846153846,1,0
"13856","APCL312","APCL255",0.846153846153846,0,0
"13857","APCL312","APCL266",0.846153846153846,1,0
"13858","APCL312","APCL143",0.615384615384615,1,0
"13859","APCL312","APCL94",0.692307692307692,1,0
"13860","APCL312","APCL279",0.692307692307692,0,0
"13861","APCL312","APCL129",0.538461538461538,1,0
"13862","APCL312","APCL126",0.692307692307692,1,0
"13863","APCL312","APCL190",0.846153846153846,0,0
"13864","APCL312","APCL38",0.461538461538462,1,0
"13865","APCL312","APCL212",0.769230769230769,0,0
"13866","APCL312","APCL88",0.692307692307692,0,0
"13867","APCL312","APCL274",0.692307692307692,1,0
"13868","APCL312","APCL321",0.692307692307692,0,0
"13869","APCL312","APCL103",0.692307692307692,1,0
"13870","APCL312","APCL220",0.769230769230769,0,0
"13871","APCL312","APCL97",0.769230769230769,0,0
"13872","APCL312","APCL245",0.692307692307692,0,0
"13873","APCL312","APCL69",0.692307692307692,1,0
"13874","APCL312","APCL65",0.538461538461538,1,0
"13875","APCL312","APCL223",0.461538461538462,0,0
"13876","APCL312","APCL100",0.692307692307692,1,0
"13877","APCL312","APCL202",0.615384615384615,1,0
"13878","APCL312","APCL140",0.692307692307692,1,0
"13879","APCL312","APCL134",0.923076923076923,1,0
"13880","APCL312","APCL39",0.846153846153846,0,0
"13881","APCL312","APCL91",0.769230769230769,1,0
"13882","APCL312","APCL302",0.538461538461538,0,0
"13883","APCL312","APCL281",0.692307692307692,1,0
"13884","APCL312","APCL256",0.846153846153846,1,0
"13885","APCL312","APCL273",0.538461538461538,1,0
"13886","APCL312","APCL144",0.769230769230769,0,0
"13887","APCL312","APCL300",0.692307692307692,0,0
"13888","APCL312","APCL145",0.769230769230769,0,0
"13889","APCL312","APCL104",0.846153846153846,1,0
"13890","APCL312","APCL92",0.846153846153846,1,0
"13891","APCL312","APCL132",0.769230769230769,0,0
"13892","APCL312","APCL105",0.769230769230769,1,0
"13893","APCL312","APCL240",0.615384615384615,1,0
"13894","APCL312","APCL247",0.538461538461538,1,0
"13895","APCL312","APCL270",0.692307692307692,1,0
"13896","APCL312","APCL298",0.769230769230769,0,0
"13897","APCL312","APCL90",0.769230769230769,0,0
"13898","APCL312","APCL67",0.615384615384615,0,0
"13899","APCL312","APCL196",0.692307692307692,0,0
"13900","APCL312","APCL293",0.769230769230769,1,0
"13901","APCL312","APCL219",0.692307692307692,0,0
"13902","APCL312","APCL218",0.923076923076923,0,0
"13903","APCL312","APCL208",0.615384615384615,1,0
"13904","APCL313","APCL243",0.846153846153846,0,0
"13905","APCL313","APCL201",0.538461538461538,1,0
"13906","APCL313","APCL58",0.615384615384615,0,0
"13907","APCL313","APCL203",0.769230769230769,1,0
"13908","APCL313","APCL248",1,0,0
"13909","APCL313","APCL217",0.692307692307692,0,0
"13910","APCL313","APCL130",0.769230769230769,0,0
"13911","APCL313","APCL128",0.769230769230769,1,0
"13912","APCL313","APCL304",0.846153846153846,1,0
"13913","APCL313","APCL56",0.769230769230769,0,0
"13914","APCL313","APCL101",0.846153846153846,0,0
"13915","APCL313","APCL57",0.692307692307692,1,0
"13916","APCL313","APCL192",0.692307692307692,1,0
"13917","APCL313","APCL65",0.769230769230769,1,0
"13918","APCL313","APCL197",0.615384615384615,0,0
"13919","APCL313","APCL200",0.615384615384615,0,0
"13920","APCL313","APCL163",0.769230769230769,1,0
"13921","APCL313","APCL221",0.692307692307692,0,0
"13922","APCL313","APCL133",0.615384615384615,1,0
"13923","APCL313","APCL271",0.692307692307692,1,0
"13924","APCL313","APCL269",0.769230769230769,0,0
"13925","APCL313","APCL204",0.692307692307692,0,0
"13926","APCL313","APCL176",0.846153846153846,0,0
"13927","APCL313","APCL193",0.615384615384615,1,0
"13928","APCL313","APCL131",0.769230769230769,0,0
"13929","APCL313","APCL166",0.846153846153846,0,0
"13930","APCL313","APCL64",0.692307692307692,0,0
"13931","APCL313","APCL199",0.846153846153846,0,0
"13932","APCL313","APCL125",0.615384615384615,0,0
"13933","APCL313","APCL250",0.769230769230769,0,0
"13934","APCL313","APCL252",0.692307692307692,1,0
"13935","APCL313","APCL182",0.846153846153846,0,0
"13936","APCL313","APCL88",0.846153846153846,0,0
"13937","APCL313","APCL301",0.692307692307692,0,0
"13938","APCL313","APCL144",0.846153846153846,0,0
"13939","APCL313","APCL265",0.923076923076923,0,0
"13940","APCL313","APCL281",0.769230769230769,1,0
"13941","APCL313","APCL141",0.692307692307692,0,0
"13942","APCL313","APCL126",0.692307692307692,1,0
"13943","APCL313","APCL279",0.846153846153846,0,0
"13944","APCL313","APCL165",0.846153846153846,1,0
"13945","APCL313","APCL294",0.615384615384615,1,0
"13946","APCL313","APCL54",0.769230769230769,0,0
"13947","APCL313","APCL225",0.615384615384615,0,0
"13948","APCL313","APCL246",0.846153846153846,0,0
"13949","APCL313","APCL59",0.846153846153846,1,0
"13950","APCL313","APCL134",0.615384615384615,1,0
"13951","APCL313","APCL249",0.769230769230769,0,0
"13952","APCL313","APCL321",0.692307692307692,0,0
"13953","APCL313","APCL206",0.769230769230769,0,0
"13954","APCL313","APCL264",0.769230769230769,1,0
"13955","APCL313","APCL111",0.615384615384615,0,0
"13956","APCL313","APCL92",0.692307692307692,1,0
"13957","APCL313","APCL96",0.769230769230769,1,0
"13958","APCL313","APCL257",0.846153846153846,0,0
"13959","APCL313","APCL290",0.615384615384615,1,0
"13960","APCL313","APCL62",0.769230769230769,1,0
"13961","APCL313","APCL140",0.615384615384615,1,0
"13962","APCL313","APCL172",0.692307692307692,0,0
"13963","APCL313","APCL295",1,1,0
"13964","APCL313","APCL274",0.615384615384615,1,0
"13965","APCL313","APCL127",0.923076923076923,1,0
"13966","APCL313","APCL69",0.692307692307692,1,0
"13967","APCL313","APCL70",0.692307692307692,0,0
"13968","APCL313","APCL266",0.692307692307692,1,0
"13969","APCL313","APCL90",0.846153846153846,0,0
"13970","APCL313","APCL63",0.769230769230769,1,0
"13971","APCL313","APCL296",0.692307692307692,0,0
"13972","APCL313","APCL97",0.769230769230769,0,0
"13973","APCL313","APCL289",0.923076923076923,0,0
"13974","APCL313","APCL299",0.692307692307692,0,0
"13975","APCL313","APCL292",0.769230769230769,1,0
"13976","APCL313","APCL50",0.769230769230769,1,0
"13977","APCL313","APCL316",0.769230769230769,1,0
"13978","APCL313","APCL242",0.846153846153846,1,0
"13979","APCL313","APCL53",0.538461538461538,0,0
"13980","APCL313","APCL173",0.846153846153846,0,0
"13981","APCL313","APCL272",0.846153846153846,0,0
"13982","APCL313","APCL194",0.769230769230769,0,0
"13983","APCL313","APCL247",0.769230769230769,1,0
"13984","APCL313","APCL162",0.846153846153846,1,0
"13985","APCL313","APCL287",0.692307692307692,1,0
"13986","APCL313","APCL208",0.692307692307692,1,0
"13987","APCL313","APCL95",0.692307692307692,0,0
"13988","APCL313","APCL61",0.846153846153846,0,0
"13989","APCL313","APCL47",0.769230769230769,0,0
"13990","APCL313","APCL253",0.692307692307692,0,0
"13991","APCL313","APCL52",0.769230769230769,0,0
"13992","APCL313","APCL254",0.846153846153846,0,0
"13993","APCL313","APCL68",0.769230769230769,0,0
"13994","APCL313","APCL268",0.846153846153846,0,0
"13995","APCL313","APCL207",0.692307692307692,0,0
"13996","APCL313","APCL244",0.769230769230769,1,0
"13997","APCL313","APCL139",0.615384615384615,0,0
"13998","APCL313","APCL177",0.615384615384615,1,0
"13999","APCL313","APCL91",0.769230769230769,1,0
"14000","APCL313","APCL311",0.846153846153846,0,0
"14001","APCL313","APCL212",0.769230769230769,0,0
"14002","APCL313","APCL142",0.769230769230769,1,0
"14003","APCL313","APCL27",0.769230769230769,0,0
"14004","APCL313","APCL219",0.846153846153846,0,0
"14005","APCL313","APCL107",0.769230769230769,1,0
"14006","APCL313","APCL267",0.615384615384615,0,0
"14007","APCL313","APCL21",0.769230769230769,0,0
"14008","APCL313","APCL312",0.692307692307692,0,0
"14009","APCL313","APCL258",0.769230769230769,1,0
"14010","APCL313","APCL191",0.615384615384615,0,0
"14011","APCL313","APCL49",0.846153846153846,1,0
"14012","APCL313","APCL241",0.692307692307692,1,0
"14013","APCL313","APCL309",0.846153846153846,0,0
"14014","APCL313","APCL132",0.769230769230769,0,0
"14015","APCL313","APCL135",0.846153846153846,1,0
"14016","APCL313","APCL255",0.692307692307692,0,0
"14017","APCL313","APCL222",0.923076923076923,1,0
"14018","APCL313","APCL93",0.692307692307692,0,0
"14019","APCL313","APCL171",0.615384615384615,1,0
"14020","APCL313","APCL223",0.538461538461538,0,0
"14021","APCL313","APCL270",0.846153846153846,1,0
"14022","APCL313","APCL251",0.692307692307692,0,0
"14023","APCL313","APCL205",0.692307692307692,0,0
"14024","APCL313","APCL302",0.769230769230769,0,0
"14025","APCL313","APCL124",0.615384615384615,1,0
"14026","APCL313","APCL297",0.846153846153846,0,0
"14027","APCL313","APCL89",0.769230769230769,0,0
"14028","APCL313","APCL282",0.769230769230769,0,0
"14029","APCL313","APCL190",0.769230769230769,0,0
"14030","APCL313","APCL240",0.615384615384615,1,0
"14031","APCL313","APCL38",0.615384615384615,1,0
"14032","APCL313","APCL280",0.846153846153846,0,0
"14033","APCL313","APCL28",0.769230769230769,0,0
"14034","APCL313","APCL259",0.846153846153846,0,0
"14035","APCL313","APCL273",0.692307692307692,1,0
"14036","APCL313","APCL60",0.846153846153846,1,0
"14037","APCL313","APCL143",0.615384615384615,1,0
"14038","APCL313","APCL202",0.692307692307692,1,0
"14039","APCL313","APCL106",0.692307692307692,1,0
"14040","APCL313","APCL129",0.769230769230769,1,0
"14041","APCL313","APCL224",0.846153846153846,0,0
"14042","APCL313","APCL288",0.846153846153846,0,0
"14043","APCL313","APCL283",0.692307692307692,0,0
"14044","APCL313","APCL303",0.769230769230769,1,0
"14045","APCL313","APCL104",0.769230769230769,1,0
"14046","APCL313","APCL195",0.615384615384615,1,0
"14047","APCL313","APCL105",0.846153846153846,1,0
"14048","APCL313","APCL275",0.769230769230769,0,0
"14049","APCL313","APCL55",0.692307692307692,1,0
"14050","APCL313","APCL103",0.769230769230769,1,0
"14051","APCL313","APCL187",0.692307692307692,0,0
"14052","APCL313","APCL67",0.769230769230769,0,0
"14053","APCL313","APCL256",0.615384615384615,1,0
"14054","APCL313","APCL293",0.692307692307692,1,0
"14055","APCL313","APCL94",0.769230769230769,1,0
"14056","APCL313","APCL108",0.846153846153846,1,0
"14057","APCL313","APCL284",0.769230769230769,1,0
"14058","APCL313","APCL305",0.538461538461538,0,0
"14059","APCL313","APCL198",0.769230769230769,0,0
"14060","APCL313","APCL48",0.769230769230769,0,0
"14061","APCL313","APCL300",0.538461538461538,0,0
"14062","APCL313","APCL100",0.846153846153846,1,0
"14063","APCL313","APCL220",0.769230769230769,0,0
"14064","APCL313","APCL102",0.846153846153846,0,0
"14065","APCL313","APCL245",0.615384615384615,0,0
"14066","APCL313","APCL291",0.923076923076923,0,0
"14067","APCL313","APCL218",0.769230769230769,0,0
"14068","APCL313","APCL39",0.923076923076923,0,0
"14069","APCL313","APCL322",0.615384615384615,0,0
"14070","APCL313","APCL136",0.692307692307692,1,0
"14071","APCL313","APCL145",0.846153846153846,0,0
"14072","APCL313","APCL196",0.692307692307692,0,0
"14073","APCL313","APCL298",0.846153846153846,0,0
"14074","APCL314","APCL52",0.615384615384615,0,1
"14075","APCL314","APCL163",0.538461538461538,1,1
"14076","APCL314","APCL63",0.692307692307692,1,1
"14077","APCL314","APCL95",0.538461538461538,0,1
"14078","APCL314","APCL299",0.769230769230769,0,1
"14079","APCL314","APCL321",0.769230769230769,0,1
"14080","APCL314","APCL200",0.538461538461538,0,1
"14081","APCL314","APCL192",0.615384615384615,1,1
"14082","APCL314","APCL62",0.846153846153846,1,1
"14083","APCL314","APCL131",0.615384615384615,0,1
"14084","APCL314","APCL289",0.692307692307692,0,1
"14085","APCL314","APCL283",0.692307692307692,0,1
"14086","APCL314","APCL101",0.615384615384615,0,1
"14087","APCL314","APCL125",0.615384615384615,0,1
"14088","APCL314","APCL252",0.692307692307692,1,1
"14089","APCL314","APCL225",0.692307692307692,0,1
"14090","APCL314","APCL217",0.769230769230769,0,1
"14091","APCL314","APCL59",0.923076923076923,1,1
"14092","APCL314","APCL58",0.692307692307692,0,1
"14093","APCL314","APCL245",0.692307692307692,0,1
"14094","APCL314","APCL69",0.769230769230769,1,1
"14095","APCL314","APCL96",0.769230769230769,1,1
"14096","APCL314","APCL208",0.769230769230769,1,1
"14097","APCL314","APCL310",0.846153846153846,1,1
"14098","APCL314","APCL204",0.615384615384615,0,1
"14099","APCL314","APCL250",0.692307692307692,0,1
"14100","APCL314","APCL243",0.769230769230769,0,1
"14101","APCL314","APCL221",0.615384615384615,0,1
"14102","APCL314","APCL133",0.538461538461538,1,1
"14103","APCL314","APCL107",0.769230769230769,1,1
"14104","APCL314","APCL57",0.692307692307692,1,1
"14105","APCL314","APCL246",0.692307692307692,0,1
"14106","APCL314","APCL316",0.692307692307692,1,1
"14107","APCL314","APCL254",0.846153846153846,0,1
"14108","APCL314","APCL197",0.538461538461538,0,1
"14109","APCL314","APCL294",0.538461538461538,1,1
"14110","APCL314","APCL126",0.692307692307692,1,1
"14111","APCL314","APCL241",0.692307692307692,1,1
"14112","APCL314","APCL50",0.846153846153846,1,1
"14113","APCL314","APCL176",0.923076923076923,0,1
"14114","APCL314","APCL128",0.769230769230769,1,1
"14115","APCL314","APCL130",0.692307692307692,0,1
"14116","APCL314","APCL48",0.615384615384615,0,1
"14117","APCL314","APCL172",0.615384615384615,0,1
"14118","APCL314","APCL240",0.846153846153846,1,1
"14119","APCL314","APCL247",0.692307692307692,1,1
"14120","APCL314","APCL173",0.615384615384615,0,1
"14121","APCL314","APCL162",0.923076923076923,1,1
"14122","APCL314","APCL199",0.538461538461538,0,1
"14123","APCL314","APCL91",0.846153846153846,1,1
"14124","APCL314","APCL257",0.692307692307692,0,1
"14125","APCL314","APCL187",0.846153846153846,0,1
"14126","APCL314","APCL203",0.769230769230769,1,1
"14127","APCL314","APCL292",0.846153846153846,1,1
"14128","APCL314","APCL56",0.769230769230769,0,1
"14129","APCL314","APCL273",0.615384615384615,1,1
"14130","APCL314","APCL140",0.692307692307692,1,1
"14131","APCL314","APCL182",0.923076923076923,0,1
"14132","APCL314","APCL88",0.461538461538462,0,1
"14133","APCL314","APCL165",0.692307692307692,1,1
"14134","APCL314","APCL315",0.769230769230769,1,1
"14135","APCL314","APCL249",0.769230769230769,0,1
"14136","APCL314","APCL144",0.846153846153846,0,1
"14137","APCL314","APCL205",0.538461538461538,0,1
"14138","APCL314","APCL290",0.615384615384615,1,1
"14139","APCL314","APCL68",0.769230769230769,0,1
"14140","APCL314","APCL143",0.846153846153846,1,1
"14141","APCL314","APCL201",0.692307692307692,1,1
"14142","APCL314","APCL270",0.692307692307692,1,1
"14143","APCL314","APCL55",0.615384615384615,1,1
"14144","APCL314","APCL304",0.692307692307692,1,1
"14145","APCL314","APCL64",0.769230769230769,0,1
"14146","APCL314","APCL271",0.769230769230769,1,1
"14147","APCL314","APCL268",0.615384615384615,0,1
"14148","APCL314","APCL284",0.692307692307692,1,1
"14149","APCL314","APCL281",0.615384615384615,1,1
"14150","APCL314","APCL266",0.692307692307692,1,1
"14151","APCL314","APCL318",0.615384615384615,1,1
"14152","APCL314","APCL102",0.692307692307692,0,1
"14153","APCL314","APCL220",0.846153846153846,0,1
"14154","APCL314","APCL300",0.769230769230769,0,1
"14155","APCL314","APCL171",0.692307692307692,1,1
"14156","APCL314","APCL111",0.538461538461538,0,1
"14157","APCL314","APCL92",0.692307692307692,1,1
"14158","APCL314","APCL279",0.846153846153846,0,1
"14159","APCL314","APCL296",0.615384615384615,0,1
"14160","APCL314","APCL301",0.769230769230769,0,1
"14161","APCL314","APCL223",0.461538461538462,0,1
"14162","APCL314","APCL312",0.923076923076923,0,1
"14163","APCL314","APCL89",0.769230769230769,0,1
"14164","APCL314","APCL305",0.769230769230769,0,1
"14165","APCL314","APCL39",0.769230769230769,0,1
"14166","APCL314","APCL195",0.692307692307692,1,1
"14167","APCL314","APCL94",0.692307692307692,1,1
"14168","APCL314","APCL100",0.769230769230769,1,1
"14169","APCL314","APCL264",0.846153846153846,1,1
"14170","APCL314","APCL267",0.846153846153846,0,1
"14171","APCL314","APCL134",0.846153846153846,1,1
"14172","APCL314","APCL303",0.692307692307692,1,1
"14173","APCL314","APCL190",0.769230769230769,0,1
"14174","APCL314","APCL166",0.923076923076923,0,1
"14175","APCL314","APCL106",0.692307692307692,1,1
"14176","APCL314","APCL194",0.615384615384615,0,1
"14177","APCL314","APCL54",0.769230769230769,0,1
"14178","APCL314","APCL306",0.615384615384615,1,1
"14179","APCL314","APCL248",0.615384615384615,0,1
"14180","APCL314","APCL319",0.615384615384615,0,1
"14181","APCL314","APCL145",0.692307692307692,0,1
"14182","APCL314","APCL141",0.692307692307692,0,1
"14183","APCL314","APCL295",0.846153846153846,1,1
"14184","APCL314","APCL90",0.769230769230769,0,1
"14185","APCL314","APCL21",0.846153846153846,0,1
"14186","APCL314","APCL224",0.615384615384615,0,1
"14187","APCL314","APCL61",0.615384615384615,0,1
"14188","APCL314","APCL269",0.769230769230769,0,1
"14189","APCL314","APCL222",0.769230769230769,1,1
"14190","APCL314","APCL311",0.692307692307692,0,1
"14191","APCL314","APCL139",0.615384615384615,0,1
"14192","APCL314","APCL212",0.769230769230769,0,1
"14193","APCL314","APCL93",0.846153846153846,0,1
"14194","APCL314","APCL60",0.846153846153846,1,1
"14195","APCL314","APCL127",0.769230769230769,1,1
"14196","APCL314","APCL298",0.846153846153846,0,1
"14197","APCL314","APCL47",0.692307692307692,0,1
"14198","APCL314","APCL108",0.692307692307692,1,1
"14199","APCL314","APCL27",0.615384615384615,0,1
"14200","APCL314","APCL280",0.769230769230769,0,1
"14201","APCL314","APCL253",0.307692307692308,0,1
"14202","APCL314","APCL265",0.384615384615385,0,1
"14203","APCL314","APCL313",0.538461538461538,0,1
"14204","APCL314","APCL70",0.692307692307692,0,1
"14205","APCL314","APCL297",0.538461538461538,0,1
"14206","APCL314","APCL67",0.692307692307692,0,1
"14207","APCL314","APCL103",0.923076923076923,1,1
"14208","APCL314","APCL136",0.615384615384615,1,1
"14209","APCL314","APCL53",0.384615384615385,0,1
"14210","APCL314","APCL49",0.538461538461538,1,1
"14211","APCL314","APCL28",0.769230769230769,0,1
"14212","APCL314","APCL193",0.692307692307692,1,1
"14213","APCL314","APCL308",0.846153846153846,0,1
"14214","APCL314","APCL219",0.769230769230769,0,1
"14215","APCL314","APCL291",0.769230769230769,0,1
"14216","APCL314","APCL242",0.538461538461538,1,1
"14217","APCL314","APCL177",0.692307692307692,1,1
"14218","APCL314","APCL65",0.615384615384615,1,1
"14219","APCL314","APCL97",0.846153846153846,0,1
"14220","APCL314","APCL132",0.692307692307692,0,1
"14221","APCL314","APCL293",0.769230769230769,1,1
"14222","APCL314","APCL244",0.538461538461538,1,1
"14223","APCL314","APCL206",0.692307692307692,0,1
"14224","APCL314","APCL255",0.538461538461538,0,1
"14225","APCL314","APCL275",0.615384615384615,0,1
"14226","APCL314","APCL105",0.769230769230769,1,1
"14227","APCL314","APCL142",0.692307692307692,1,1
"14228","APCL314","APCL191",0.692307692307692,0,1
"14229","APCL314","APCL256",0.615384615384615,1,1
"14230","APCL314","APCL202",0.769230769230769,1,1
"14231","APCL314","APCL302",0.615384615384615,0,1
"14232","APCL314","APCL309",0.769230769230769,0,1
"14233","APCL314","APCL272",0.538461538461538,0,1
"14234","APCL314","APCL207",0.615384615384615,0,1
"14235","APCL314","APCL124",0.615384615384615,1,1
"14236","APCL314","APCL259",0.615384615384615,0,1
"14237","APCL314","APCL287",0.692307692307692,1,1
"14238","APCL314","APCL251",0.615384615384615,0,1
"14239","APCL314","APCL38",0.692307692307692,1,1
"14240","APCL314","APCL322",0.846153846153846,0,1
"14241","APCL314","APCL135",0.769230769230769,1,1
"14242","APCL314","APCL196",0.692307692307692,0,1
"14243","APCL314","APCL274",0.923076923076923,1,1
"14244","APCL314","APCL258",0.615384615384615,1,1
"14245","APCL314","APCL282",0.769230769230769,0,1
"14246","APCL314","APCL288",0.769230769230769,0,1
"14247","APCL314","APCL307",0.692307692307692,0,1
"14248","APCL314","APCL104",0.769230769230769,1,1
"14249","APCL314","APCL129",0.692307692307692,1,1
"14250","APCL314","APCL218",0.769230769230769,0,1
"14251","APCL314","APCL198",0.692307692307692,0,1
"14252","APCL315","APCL240",0.769230769230769,1,1
"14253","APCL315","APCL131",0.692307692307692,0,1
"14254","APCL315","APCL56",0.846153846153846,0,1
"14255","APCL315","APCL204",0.615384615384615,0,1
"14256","APCL315","APCL217",0.769230769230769,0,1
"14257","APCL315","APCL70",0.769230769230769,0,1
"14258","APCL315","APCL62",0.692307692307692,1,1
"14259","APCL315","APCL243",0.692307692307692,0,1
"14260","APCL315","APCL192",0.769230769230769,1,1
"14261","APCL315","APCL221",0.538461538461538,0,1
"14262","APCL315","APCL92",0.692307692307692,1,1
"14263","APCL315","APCL95",0.615384615384615,0,1
"14264","APCL315","APCL201",0.769230769230769,1,1
"14265","APCL315","APCL252",0.615384615384615,1,1
"14266","APCL315","APCL88",0.692307692307692,0,1
"14267","APCL315","APCL250",0.846153846153846,0,1
"14268","APCL315","APCL316",0.692307692307692,1,1
"14269","APCL315","APCL50",0.923076923076923,1,1
"14270","APCL315","APCL125",0.769230769230769,0,1
"14271","APCL315","APCL57",0.769230769230769,1,1
"14272","APCL315","APCL140",0.769230769230769,1,1
"14273","APCL315","APCL246",0.769230769230769,0,1
"14274","APCL315","APCL292",0.769230769230769,1,1
"14275","APCL315","APCL310",0.615384615384615,1,1
"14276","APCL315","APCL203",0.692307692307692,1,1
"14277","APCL315","APCL133",0.615384615384615,1,1
"14278","APCL315","APCL299",0.692307692307692,0,1
"14279","APCL315","APCL58",0.846153846153846,0,1
"14280","APCL315","APCL294",0.846153846153846,1,1
"14281","APCL315","APCL279",0.846153846153846,0,1
"14282","APCL315","APCL255",0.692307692307692,0,1
"14283","APCL315","APCL53",0.692307692307692,0,1
"14284","APCL315","APCL52",0.769230769230769,0,1
"14285","APCL315","APCL59",0.692307692307692,1,1
"14286","APCL315","APCL101",1,0,1
"14287","APCL315","APCL107",0.846153846153846,1,1
"14288","APCL315","APCL130",0.769230769230769,0,1
"14289","APCL315","APCL197",0.615384615384615,0,1
"14290","APCL315","APCL225",0.692307692307692,0,1
"14291","APCL315","APCL144",0.846153846153846,0,1
"14292","APCL315","APCL48",0.769230769230769,0,1
"14293","APCL315","APCL64",0.846153846153846,0,1
"14294","APCL315","APCL177",0.615384615384615,1,1
"14295","APCL315","APCL289",0.769230769230769,0,1
"14296","APCL315","APCL283",0.923076923076923,0,1
"14297","APCL315","APCL127",0.769230769230769,1,1
"14298","APCL315","APCL245",0.692307692307692,0,1
"14299","APCL315","APCL251",0.692307692307692,0,1
"14300","APCL315","APCL274",0.692307692307692,1,1
"14301","APCL315","APCL242",0.692307692307692,1,1
"14302","APCL315","APCL176",0.692307692307692,0,1
"14303","APCL315","APCL304",0.538461538461538,1,1
"14304","APCL315","APCL208",0.615384615384615,1,1
"14305","APCL315","APCL182",0.923076923076923,0,1
"14306","APCL315","APCL165",0.692307692307692,1,1
"14307","APCL315","APCL254",0.692307692307692,0,1
"14308","APCL315","APCL257",0.769230769230769,0,1
"14309","APCL315","APCL54",0.769230769230769,0,1
"14310","APCL315","APCL126",0.846153846153846,1,1
"14311","APCL315","APCL200",0.615384615384615,0,1
"14312","APCL315","APCL206",0.692307692307692,0,1
"14313","APCL315","APCL268",0.769230769230769,0,1
"14314","APCL315","APCL249",0.692307692307692,0,1
"14315","APCL315","APCL163",0.769230769230769,1,1
"14316","APCL315","APCL290",0.615384615384615,1,1
"14317","APCL315","APCL68",0.615384615384615,0,1
"14318","APCL315","APCL91",0.615384615384615,1,1
"14319","APCL315","APCL219",0.769230769230769,0,1
"14320","APCL315","APCL47",0.615384615384615,0,1
"14321","APCL315","APCL162",0.769230769230769,1,1
"14322","APCL315","APCL205",0.692307692307692,0,1
"14323","APCL315","APCL96",0.692307692307692,1,1
"14324","APCL315","APCL253",0.615384615384615,0,1
"14325","APCL315","APCL194",0.769230769230769,0,1
"14326","APCL315","APCL128",0.692307692307692,1,1
"14327","APCL315","APCL141",0.615384615384615,0,1
"14328","APCL315","APCL199",0.692307692307692,0,1
"14329","APCL315","APCL139",0.615384615384615,0,1
"14330","APCL315","APCL306",0.846153846153846,1,1
"14331","APCL315","APCL241",0.461538461538462,1,1
"14332","APCL315","APCL259",0.692307692307692,0,1
"14333","APCL315","APCL272",0.692307692307692,0,1
"14334","APCL315","APCL267",0.846153846153846,0,1
"14335","APCL315","APCL264",0.923076923076923,1,1
"14336","APCL315","APCL65",0.923076923076923,1,1
"14337","APCL315","APCL297",0.846153846153846,0,1
"14338","APCL315","APCL135",0.769230769230769,1,1
"14339","APCL315","APCL295",0.846153846153846,1,1
"14340","APCL315","APCL301",0.846153846153846,0,1
"14341","APCL315","APCL321",0.846153846153846,0,1
"14342","APCL315","APCL247",0.615384615384615,1,1
"14343","APCL315","APCL281",0.769230769230769,1,1
"14344","APCL315","APCL266",0.923076923076923,1,1
"14345","APCL315","APCL311",0.846153846153846,0,1
"14346","APCL315","APCL193",0.692307692307692,1,1
"14347","APCL315","APCL171",0.692307692307692,1,1
"14348","APCL315","APCL270",0.692307692307692,1,1
"14349","APCL315","APCL108",0.846153846153846,1,1
"14350","APCL315","APCL97",0.692307692307692,0,1
"14351","APCL315","APCL309",0.692307692307692,0,1
"14352","APCL315","APCL207",0.769230769230769,0,1
"14353","APCL315","APCL222",0.846153846153846,1,1
"14354","APCL315","APCL142",0.846153846153846,1,1
"14355","APCL315","APCL111",0.769230769230769,0,1
"14356","APCL315","APCL63",0.692307692307692,1,1
"14357","APCL315","APCL173",0.769230769230769,0,1
"14358","APCL315","APCL275",0.615384615384615,0,1
"14359","APCL315","APCL280",0.769230769230769,0,1
"14360","APCL315","APCL265",0.615384615384615,0,1
"14361","APCL315","APCL224",0.769230769230769,0,1
"14362","APCL315","APCL269",0.846153846153846,0,1
"14363","APCL315","APCL202",0.846153846153846,1,1
"14364","APCL315","APCL103",0.769230769230769,1,1
"14365","APCL315","APCL93",0.769230769230769,0,1
"14366","APCL315","APCL134",0.769230769230769,1,1
"14367","APCL315","APCL271",0.615384615384615,1,1
"14368","APCL315","APCL312",0.615384615384615,0,1
"14369","APCL315","APCL258",0.846153846153846,1,1
"14370","APCL315","APCL90",0.846153846153846,0,1
"14371","APCL315","APCL105",0.923076923076923,1,1
"14372","APCL315","APCL28",0.846153846153846,0,1
"14373","APCL315","APCL223",0.384615384615385,0,1
"14374","APCL315","APCL21",0.769230769230769,0,1
"14375","APCL315","APCL166",0.769230769230769,0,1
"14376","APCL315","APCL296",0.692307692307692,0,1
"14377","APCL315","APCL302",0.769230769230769,0,1
"14378","APCL315","APCL248",0.692307692307692,0,1
"14379","APCL315","APCL322",0.692307692307692,0,1
"14380","APCL315","APCL69",0.769230769230769,1,1
