47	4	6	1	2	2	2	9	9	4	5	9	11	6	12	1	1	2	2	5	5	1	1	1	2	5	5
48	3	4	2	5	2	2	4	5	2	3	9	14	6	9	1	1	7	7	5	5	1	1	3	3	2	2
49	3	3	4	4	2	2	6	13	4	4	12	12	6	14	1	3	2	7	4	5	1	1	1	3	2	5
50	3	5	1	2	2	2	4	7	4	4	12	13	3	6	1	1	2	2	2	5	1	1	1	1	2	2
51	3	3	2	2	2	2	-5	-5	2	4	11	13	6	6	1	1	2	7	2	2	1	1	1	3	2	5
52	4	6	2	2	2	2	8	9	4	7	10	16	5	7	2	3	7	7	2	4	1	1	1	3	2	6
53	3	4	2	2	2	2	6	13	2	7	12	14	6	7	1	1	2	2	5	8	1	1	1	1	2	5
54	3	3	1	3	2	2	8	10	4	5	8	11	7	14	1	1	1	2	2	2	1	1	1	1	5	5
55	4	4	2	2	2	2	9	11	4	6	13	14	10	14	1	2	2	2	2	4	2	2	1	3	2	5
56	3	4	1	2	2	2	6	10	4	7	11	13	6	8	1	1	7	7	2	6	1	1	1	1	2	4
57	3	4	2	2	2	2	6	8	4	4	9	10	6	7	1	2	2	2	4	5	1	1	1	3	2	4
58	4	7	2	2	2	2	6	7	3	4	10	13	11	14	3	3	2	9	5	12	1	2	1	1	5	12
59	3	3	2	2	2	2	8	9	3	4	11	13	6	14	1	3	7	9	5	7	1	1	1	3	2	4
60	4	5	2	2	2	2	6	7	2	7	6	9	1	10	1	1	7	9	2	2	1	2	1	3	5	6
61	4	4	2	4	2	2	4	10	2	2	10	18	10	17	1	3	9	9	2	5	1	1	1	3	2	4
62	3	4	2	2	2	2	8	9	2	4	10	15	6	10	3	3	2	7	2	5	1	1	1	1	5	5
63	3	3	2	2	2	2	7	10	4	5	-5	-5	6	7	1	2	2	7	2	2	1	1	1	1	2	5
64	3	7	2	2	2	2	4	10	4	4	11	13	5	10	1	1	2	2	4	5	1	1	3	3	2	4
65	3	4	2	2	2	2	5	11	2	5	10	12	7	7	1	3	2	9	5	5	1	2	3	4	2	5
66	4	4	2	2	2	2	8	8	4	5	12	12	6	6	1	2	2	5	2	2	1	1	1	3	5	5
67	3	6	2	4	2	2	8	9	5	5	3	11	6	7	1	3	2	4	5	5	1	1	1	3	2	5
68	3	3	2	2	2	2	6	13	5	8	10	12	5	7	1	2	7	9	2	5	1	1	1	3	2	15
69	3	3	2	2	2	2	5	10	2	2	11	13	-5	-5	3	3	2	9	2	4	1	1	1	3	4	5
70	3	4	2	2	2	2	6	9	4	4	13	15	6	6	2	2	2	2	2	5	1	1	1	1	2	5
71	5	6	2	4	2	2	8	9	2	4	7	15	5	6	1	2	7	7	2	5	1	2	1	3	5	5
72	3	3	2	2	2	2	8	8	5	6	8	12	3	7	3	3	9	9	2	5	1	1	1	3	6	14
73	4	6	1	1	2	2	5	6	2	4	2	14	9	14	3	3	2	7	4	4	1	1	1	1	6	7
74	3	3	2	2	2	2	4	8	4	7	11	14	6	14	1	3	5	11	2	4	1	1	1	1	2	4
75	3	3	2	2	2	2	4	8	4	4	9	14	7	14	2	2	2	2	2	2	1	1	1	3	2	6
76	3	3	1	2	2	3	11	11	2	5	11	12	14	14	1	3	2	2	2	5	1	2	3	3	2	6
77	3	4	2	4	2	2	7	11	5	7	2	9	6	6	1	1	7	9	2	5	1	2	3	3	2	4
78	3	6	2	2	2	2	7	12	5	7	6	16	5	6	1	2	7	9	2	2	1	1	3	3	2	6
79	3	3	2	2	2	2	7	7	4	4	8	9	6	10	2	3	2	8	4	5	1	1	1	1	2	2
80	3	4	2	2	2	2	8	10	4	6	10	10	6	7	2	2	3	9	2	9	1	1	1	3	6	7
81	3	3	2	2	2	2	8	11	4	4	11	16	7	14	1	1	2	11	1	5	1	1	1	3	2	11
82	3	4	1	1	2	2	12	12	4	4	14	14	6	16	2	2	7	9	5	6	1	1	3	3	2	5
83	3	4	2	2	2	2	4	7	4	5	5	12	6	14	1	1	1	7	5	5	1	1	1	1	2	5
84	3	4	2	2	2	2	7	8	6	7	10	13	6	6	1	3	2	3	5	5	1	1	1	1	2	6
85	3	6	2	3	2	2	8	11	3	5	12	12	6	14	2	3	2	2	5	5	1	1	1	2	2	5
86	4	4	2	5	2	2	6	9	2	4	6	14	-5	-5	1	2	4	7	5	5	1	1	1	3	5	12
87	3	3	2	5	2	3	5	8	4	5	5	9	6	7	1	2	7	9	2	6	1	1	1	3	2	5
88	-5	-5	1	2	2	2	4	5	4	6	9	10	5	5	2	2	2	7	4	5	1	1	1	3	1	6
89	3	4	4	4	2	2	8	11	4	5	3	12	7	14	1	1	2	9	5	5	1	2	1	1	4	6
90	3	4	2	2	2	2	5	7	4	4	12	13	5	14	1	2	6	7	2	5	1	1	1	3	2	4
91	3	3	2	2	2	2	4	10	4	5	13	13	12	14	1	2	7	7	2	6	1	1	1	3	5	5
92	3	4	2	4	2	2	11	13	4	4	11	11	6	9	1	1	2	9	2	5	1	1	1	1	2	2
93	3	3	2	2	2	2	4	10	4	4	11	11	6	9	1	3	7	9	5	5	1	1	1	4	2	4
94	3	3	1	2	2	2	6	13	2	4	10	13	6	6	2	3	1	2	4	10	1	1	3	3	2	2
95	3	4	2	2	2	2	2	8	4	7	4	11	9	9	1	1	4	7	2	5	1	1	1	3	2	5
96	3	4	2	2	2	2	9	10	5	7	11	11	6	10	1	1	2	7	5	5	1	1	1	1	2	5
97	3	3	2	5	2	2	7	13	3	5	14	15	6	16	2	3	6	7	5	5	1	1	1	3	2	3
98	3	3	1	5	2	2	4	7	4	5	2	13	5	6	1	3	7	7	4	5	1	1	1	1	2	2
99	3	4	2	5	2	2	6	7	4	5	13	13	6	6	1	3	2	7	-5	-5	1	1	3	3	2	4
100	4	4	2	2	2	2	8	14	4	5	7	13	7	15	1	1	2	3	1	7	1	1	1	3	2	2
101	3	3	2	4	2	2	4	7	7	7	8	13	6	14	1	3	3	7	1	2	1	1	1	3	3	4
102	4	5	1	4	2	2	4	6	-5	-5	12	14	5	6	1	1	2	7	1	5	1	1	1	3	6	12
103	3	4	2	2	2	2	8	10	4	6	11	14	6	9	1	2	7	7	5	5	1	1	1	1	2	4
104	3	3	1	1	2	2	7	11	3	3	13	13	7	10	1	2	2	7	4	5	1	1	1	1	2	2
105	3	4	2	3	2	2	9	13	2	2	11	11	7	9	1	1	2	7	4	5	1	1	3	3	2	2
106	3	3	2	2	2	2	7	7	1	2	10	13	8	9	2	3	2	7	1	4	1	1	1	1	2	5
107	4	6	2	2	2	2	4	7	2	7	11	15	5	6	3	3	2	7	-5	-5	1	1	1	1	5	5
108	3	4	2	2	2	2	5	10	3	7	9	12	7	8	1	2	7	7	2	5	1	1	1	1	5	6
109	3	3	2	2	2	2	8	13	2	4	10	13	11	14	1	1	2	7	2	2	1	1	1	3	1	6
110	3	4	2	2	2	2	6	9	1	5	11	12	6	7	2	3	7	8	2	5	1	1	2	4	2	6
111	3	4	2	5	2	2	8	8	2	5	8	11	6	14	1	1	2	7	5	6	1	1	1	3	2	6
112	3	3	2	4	2	2	8	9	2	4	11	15	6	9	-5	-5	7	7	2	5	1	1	1	3	2	5
113	3	6	2	2	2	2	5	6	3	4	10	11	9	14	2	2	6	7	-5	-5	1	1	1	3	5	5
114	4	6	2	2	2	2	5	9	4	5	8	8	6	16	2	3	2	2	2	2	1	1	1	3	2	2
115	4	4	2	2	2	2	7	13	5	6	7	12	7	8	1	2	2	9	2	5	1	1	1	3	3	5
116	6	6	2	2	2	2	7	8	2	4	6	11	6	15	1	2	2	9	2	4	1	1	1	3	2	12
117	3	5	2	5	2	2	9	10	4	5	5	10	5	9	1	3	2	2	2	4	1	1	1	3	2	2
118	3	3	2	2	2	4	5	6	4	5	8	16	6	8	-5	-5	2	9	5	5	1	2	1	2	2	2
119	3	6	1	2	2	2	7	13	4	7	12	14	3	8	1	2	2	11	1	5	1	3	3	3	2	5
120	6	6	2	3	2	4	6	7	2	7	10	11	6	6	1	1	2	2	2	5	1	1	1	1	2	5
121	3	6	2	5	2	2	1	8	4	6	12	14	7	9	1	1	7	7	2	5	1	1	3	3	2	5
122	3	5	2	2	2	2	9	13	4	5	8	14	5	16	1	2	2	7	2	4	2	3	1	2	2	7
123	3	4	2	3	2	3	4	7	2	7	5	11	9	14	1	1	2	7	2	5	1	1	3	3	2	5
124	3	4	2	3	2	2	6	7	4	4	10	11	6	14	3	3	2	3	5	7	1	1	1	3	2	5
125	3	5	2	3	2	2	7	7	4	5	15	17	5	11	1	2	2	9	2	5	1	1	1	1	2	11
126	3	3	1	2	2	2	6	10	2	2	11	14	5	10	3	3	2	7	5	5	1	2	1	1	5	5
127	3	4	2	4	2	2	4	13	2	4	11	12	5	7	1	1	2	9	2	5	1	1	3	3	2	2
128	3	4	1	2	2	2	5	6	4	5	11	15	-5	-5	1	1	2	7	5	5	1	1	1	1	1	2
129	3	4	2	2	2	2	5	10	2	5	12	16	6	7	1	3	7	7	2	4	1	1	1	3	5	6
130	3	6	2	2	2	2	7	13	2	4	10	12	5	14	2	2	5	11	5	5	1	1	1	1	2	4
131	3	3	2	2	2	2	7	8	3	4	13	13	7	10	2	3	2	7	4	5	1	1	1	1	5	5
132	3	6	2	2	2	3	8	8	2	4	7	10	7	14	1	3	2	2	5	7	1	1	1	1	5	12
133	4	4	1	2	2	2	7	9	6	7	10	11	10	14	1	2	2	2	2	4	1	1	1	2	5	6
134	3	3	2	2	2	2	8	8	1	4	13	14	9	10	1	2	2	2	5	5	1	2	1	3	5	5
135	4	4	2	5	2	2	7	9	2	4	12	12	5	16	1	2	2	7	-5	-5	1	1	3	3	1	2
136	3	4	2	2	2	2	6	13	4	4	6	11	6	6	2	3	2	10	4	5	1	1	1	3	2	2
137	3	6	2	2	2	2	8	8	7	7	9	10	6	10	2	3	2	7	2	4	1	1	1	3	2	2
138	4	4	2	5	2	2	12	14	3	7	11	14	6	8	1	1	7	7	5	5	1	1	1	3	2	3
139	3	3	2	2	2	2	8	10	2	4	8	12	5	5	1	3	7	9	5	5	1	1	3	3	2	6
140	3	4	2	5	2	2	5	9	4	4	7	13	6	14	2	3	7	9	2	5	1	1	1	3	2	2
141	3	4	2	2	2	2	5	7	4	4	7	11	6	10	1	3	2	7	2	5	1	1	1	1	6	7
142	3	3	2	2	2	3	9	10	2	2	8	11	5	6	2	3	7	9	5	5	1	1	1	3	5	5
143	4	6	2	2	2	3	7	9	5	6	8	13	4	7	1	3	2	2	5	9	1	2	3	3	2	5
144	3	3	2	2	2	2	7	13	4	6	11	14	6	6	1	1	8	9	2	2	1	1	1	1	3	5
145	3	5	2	2	-5	-5	6	12	2	5	8	10	5	6	1	2	2	7	5	5	1	1	1	2	2	3
146	3	4	3	3	2	2	8	11	4	4	9	9	5	8	1	1	2	9	2	4	1	1	1	1	1	5

